No.,Time,Source,Destination,Protocol,Length,Info
199,9:25:26,10.18.226.153,128.122.0.11,TCP,56,"1749  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
200,9:25:26,10.18.226.153,128.122.0.11,DNS,93,Standard query 0xf6a0 HTTPS services.bingapis.com
201,9:25:26,10.18.226.153,128.122.0.11,TCP,56,"1748  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
202,9:25:26,10.18.226.153,128.122.0.11,DNS,93,Standard query 0xc459 A services.bingapis.com
203,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1749 [ACK] Seq=1 Ack=3 Win=29440 Len=0
204,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1749 [ACK] Seq=1 Ack=42 Win=29440 Len=0
205,9:25:26,128.122.0.11,10.18.226.153,DNS,221,Standard query response 0xf6a0 HTTPS services.bingapis.com CNAME services-bingapis-com.e-0001.e-msedge.net CNAME e-0001.e-msedge.net SOA ns1.e-msedge.net
206,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1748 [ACK] Seq=1 Ack=3 Win=29440 Len=0
207,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1748 [ACK] Seq=1 Ack=42 Win=29440 Len=0
208,9:25:26,128.122.0.11,10.18.226.153,DNS,248,Standard query response 0xc459 A services.bingapis.com CNAME services-bingapis-com.e-0001.e-msedge.net CNAME e-0001.e-msedge.net A 13.107.5.80 NS ns2.e-msedge.net NS ns1.e-msedge.net A 13.107.5.1 A 13.107.5.2
209,9:25:26,10.18.226.153,128.122.0.11,TCP,54,"1749  >  53 [FIN, ACK] Seq=42 Ack=168 Win=131072 Len=0"
210,9:25:26,10.18.226.153,13.107.5.80,TCP,66,1750  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
211,9:25:26,10.18.226.153,128.122.0.11,TCP,54,"1748  >  53 [FIN, ACK] Seq=42 Ack=195 Win=131072 Len=0"
212,9:25:26,128.122.0.11,10.18.226.153,TCP,54,"53  >  1749 [FIN, ACK] Seq=168 Ack=43 Win=29440 Len=0"
213,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1749  >  53 [ACK] Seq=43 Ack=169 Win=131072 Len=0
214,9:25:26,20.42.65.88,10.18.226.153,TCP,54,443  >  1747 [ACK] Seq=6303 Ack=781 Win=524288 Len=0
215,9:25:26,128.122.0.11,10.18.226.153,TCP,54,"53  >  1748 [FIN, ACK] Seq=195 Ack=43 Win=29440 Len=0"
216,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1748  >  53 [ACK] Seq=43 Ack=196 Win=131072 Len=0
217,9:25:26,20.42.65.88,10.18.226.153,TLSv1.2,105,"Change Cipher Spec, Finished"
218,9:25:26,20.42.65.88,10.18.226.153,HTTP2,123,"SETTINGS[0], WINDOW_UPDATE[0]"
219,9:25:26,10.18.226.153,20.42.65.88,TCP,54,1747  >  443 [ACK] Seq=9475 Ack=6423 Win=130048 Len=0
220,9:25:26,20.42.65.88,10.18.226.153,HTTP2,92,SETTINGS[0]
221,9:25:26,10.18.226.153,20.42.65.88,HTTP2,92,SETTINGS[0]
222,9:25:26,20.42.65.88,10.18.226.153,TCP,54,443  >  1747 [ACK] Seq=6461 Ack=2840 Win=525056 Len=0
223,9:25:26,13.107.5.80,10.18.226.153,TCP,66,"443  >  1750 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 WS=256 SACK_PERM"
224,9:25:26,10.18.226.153,13.107.5.80,TCP,54,1750  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0
225,9:25:26,20.42.65.88,10.18.226.153,TCP,54,443  >  1747 [ACK] Seq=6461 Ack=4140 Win=525056 Len=0
226,9:25:26,20.42.65.88,10.18.226.153,TCP,54,443  >  1747 [ACK] Seq=6461 Ack=5440 Win=525056 Len=0
227,9:25:26,20.42.65.88,10.18.226.153,TCP,54,443  >  1747 [ACK] Seq=6461 Ack=8040 Win=525056 Len=0
228,9:25:26,20.42.65.88,10.18.226.153,TCP,54,443  >  1747 [ACK] Seq=6461 Ack=9475 Win=525056 Len=0
229,9:25:26,20.42.65.88,10.18.226.153,HTTP2,109,"WINDOW_UPDATE[1], WINDOW_UPDATE[0]"
230,9:25:26,10.18.226.153,20.42.65.88,TCP,54,1747  >  443 [ACK] Seq=9513 Ack=6516 Win=131072 Len=0
231,9:25:26,20.42.65.88,10.18.226.153,HTTP2,109,"WINDOW_UPDATE[1], WINDOW_UPDATE[0]"
232,9:25:26,20.42.65.88,10.18.226.153,HTTP2,109,"WINDOW_UPDATE[1], WINDOW_UPDATE[0]"
233,9:25:26,10.18.226.153,20.42.65.88,TCP,54,1747  >  443 [ACK] Seq=9513 Ack=6626 Win=131072 Len=0
234,9:25:26,20.42.65.88,10.18.226.153,HTTP2,96,WINDOW_UPDATE[0]
235,9:25:26,10.18.226.153,13.107.5.80,TLSv1.2,649,Client Hello
236,9:25:26,13.107.5.80,10.18.226.153,TCP,54,443  >  1750 [ACK] Seq=1 Ack=596 Win=4194304 Len=0
237,9:25:26,13.107.5.80,10.18.226.153,TCP,1354,443  >  1750 [ACK] Seq=1 Ack=596 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
238,9:25:26,13.107.5.80,10.18.226.153,TCP,1354,443  >  1750 [ACK] Seq=1301 Ack=596 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
239,9:25:26,10.18.226.153,13.107.5.80,TCP,54,1750  >  443 [ACK] Seq=596 Ack=2601 Win=131072 Len=0
240,9:25:26,13.107.5.80,10.18.226.153,TCP,1354,443  >  1750 [ACK] Seq=2601 Ack=596 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
241,9:25:26,13.107.5.80,10.18.226.153,TCP,1354,443  >  1750 [ACK] Seq=3901 Ack=596 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
242,9:25:26,10.18.226.153,13.107.5.80,TCP,54,1750  >  443 [ACK] Seq=596 Ack=5201 Win=131072 Len=0
243,9:25:26,13.107.5.80,10.18.226.153,TCP,1354,443  >  1750 [ACK] Seq=5201 Ack=596 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
244,9:25:26,13.107.5.80,10.18.226.153,TLSv1.2,590,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
245,9:25:26,10.18.226.153,13.107.5.80,TCP,54,1750  >  443 [ACK] Seq=596 Ack=7037 Win=131072 Len=0
246,9:25:26,10.18.226.153,13.107.5.80,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Finished"
247,9:25:26,10.18.226.153,13.107.5.80,HTTP2,159,"Magic, SETTINGS[0], WINDOW_UPDATE[0]"
248,9:25:26,10.18.226.153,13.107.5.80,HTTP2,362,HEADERS[1]: POST /undersideproactive/api/v1/trigger
249,9:25:26,10.18.226.153,13.107.5.80,HTTP2/JSON,333,"DATA[1], JavaScript Object Notation (application/json)"
250,9:25:26,13.107.5.80,10.18.226.153,TCP,54,443  >  1750 [ACK] Seq=7037 Ack=859 Win=4194048 Len=0
251,9:25:26,13.107.5.80,10.18.226.153,TCP,54,443  >  1750 [ACK] Seq=7037 Ack=1446 Win=4195072 Len=0
252,9:25:26,20.42.65.88,10.18.226.153,HTTP2,661,"HEADERS[1]: 204 No Content, DATA[1]"
253,9:25:26,10.18.226.153,20.42.65.88,TCP,54,1747  >  443 [ACK] Seq=9513 Ack=7275 Win=130304 Len=0
254,9:25:26,13.107.5.80,10.18.226.153,TLSv1.2,396,"New Session Ticket, Change Cipher Spec, Finished"
255,9:25:26,13.107.5.80,10.18.226.153,HTTP2,123,"SETTINGS[0], WINDOW_UPDATE[0]"
256,9:25:26,10.18.226.153,13.107.5.80,TCP,54,1750  >  443 [ACK] Seq=1446 Ack=7448 Win=130816 Len=0
257,9:25:26,10.18.226.153,13.107.5.80,HTTP2,92,SETTINGS[0]
258,9:25:26,13.107.5.80,10.18.226.153,HTTP2,92,SETTINGS[0]
259,9:25:26,13.107.5.80,10.18.226.153,TCP,54,443  >  1750 [ACK] Seq=7486 Ack=1484 Win=4194816 Len=0
260,9:25:26,54.241.197.58,10.18.226.153,TCP,54,443  >  1056 [ACK] Seq=271 Ack=5602 Win=3006 Len=0
261,9:25:26,54.241.197.58,10.18.226.153,TLSv1.2,99,Application Data
262,9:25:26,54.241.197.58,10.18.226.153,TLSv1.2,99,Application Data
263,9:25:26,10.18.226.153,54.241.197.58,TCP,54,1056  >  443 [ACK] Seq=5602 Ack=361 Win=508 Len=0
264,9:25:26,54.241.197.58,10.18.226.153,TLSv1.2,99,Application Data
265,9:25:26,13.107.5.80,10.18.226.153,HTTP2,510,"HEADERS[1]: 200 OK, DATA[1]"
266,9:25:26,10.18.226.153,13.107.5.80,TCP,54,1750  >  443 [ACK] Seq=1484 Ack=7942 Win=130304 Len=0
267,9:25:26,13.107.5.80,10.18.226.153,HTTP2/JSON,92,"DATA[1], JavaScript Object Notation (application/json)"
268,9:25:26,10.18.226.153,54.241.197.58,TCP,54,1056  >  443 [ACK] Seq=5602 Ack=406 Win=507 Len=0
269,9:25:26,10.18.226.153,13.107.5.80,TCP,54,1750  >  443 [ACK] Seq=1484 Ack=7980 Win=130304 Len=0
270,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=23577 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
271,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=24877 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
272,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=26177 Win=131072 Len=0
273,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=26177 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
274,9:25:26,13.107.21.200,10.18.226.153,HTTP2,232,DATA[17]
275,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=27655 Win=131072 Len=0
276,9:25:26,13.107.21.200,10.18.226.153,HTTP2,142,DATA[17]
277,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=27743 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
278,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=29043 Win=131072 Len=0
279,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=29043 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
280,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=30343 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
281,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=31643 Win=131072 Len=0
282,9:25:26,13.107.21.200,10.18.226.153,HTTP2,288,DATA[17]
283,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=31877 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
284,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=33177 Win=131072 Len=0
285,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=33177 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
286,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=34477 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
287,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=35777 Win=131072 Len=0
288,9:25:26,13.107.21.200,10.18.226.153,HTTP2,288,DATA[17]
289,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=36011 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
290,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=37311 Win=131072 Len=0
291,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=37311 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
292,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=38611 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
293,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=39911 Win=131072 Len=0
294,9:25:26,13.107.21.200,10.18.226.153,HTTP2,288,DATA[17]
295,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=40145 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
296,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=41445 Win=131072 Len=0
297,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=41445 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
298,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=42745 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
299,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=44045 Win=131072 Len=0
300,9:25:26,13.107.21.200,10.18.226.153,HTTP2,288,DATA[17]
301,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=44279 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
302,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=45579 Win=131072 Len=0
303,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=45579 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
304,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=46879 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
305,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=48179 Win=131072 Len=0
306,9:25:26,13.107.21.200,10.18.226.153,HTTP2,288,DATA[17]
307,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=48413 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
308,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=49713 Win=131072 Len=0
309,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=49713 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
310,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=51013 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
311,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=52313 Win=131072 Len=0
312,9:25:26,13.107.21.200,10.18.226.153,HTTP2,288,DATA[17]
313,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=52547 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
314,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=53847 Win=131072 Len=0
315,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=53847 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
316,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=55147 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
317,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=56447 Win=131072 Len=0
318,9:25:26,13.107.21.200,10.18.226.153,HTTP2,288,DATA[17]
319,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=56681 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
320,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=57981 Win=131072 Len=0
321,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=57981 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
322,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=59281 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
323,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=60581 Win=131072 Len=0
324,9:25:26,13.107.21.200,10.18.226.153,HTTP2,288,DATA[17]
325,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=60815 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
326,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=62115 Win=131072 Len=0
327,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=62115 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
328,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=63415 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
329,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=64715 Win=131072 Len=0
330,9:25:26,13.107.21.200,10.18.226.153,HTTP2,288,DATA[17]
331,9:25:26,13.107.21.200,10.18.226.153,HTTP2,490,DATA[17]
332,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=65385 Win=130560 Len=0
333,9:25:26,13.107.21.200,10.18.226.153,HTTP2,1023,DATA[17]
334,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=66354 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
335,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=67654 Win=131072 Len=0
336,9:25:26,13.107.21.200,10.18.226.153,HTTP2,517,DATA[17]
337,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=68117 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
338,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=69417 Win=131072 Len=0
339,9:25:26,13.107.21.200,10.18.226.153,HTTP2,163,DATA[17]
340,9:25:26,13.107.21.200,10.18.226.153,HTTP2,445,DATA[17]
341,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=69917 Win=130560 Len=0
342,9:25:26,13.107.21.200,10.18.226.153,TCP,1354,443  >  1743 [ACK] Seq=69917 Ack=3676 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
343,9:25:26,13.107.21.200,10.18.226.153,HTTP2,1060,DATA[17]
344,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=72223 Win=131072 Len=0
345,9:25:26,13.107.21.200,10.18.226.153,HTTP2,114,DATA[17]
346,9:25:26,13.107.21.200,10.18.226.153,HTTP2,92,DATA[17] (text/html)
347,9:25:26,10.18.226.153,13.107.21.200,TCP,54,1743  >  443 [ACK] Seq=3676 Ack=72321 Win=131072 Len=0
348,9:25:26,10.18.226.153,128.122.0.11,TCP,66,1751  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
349,9:25:26,10.18.226.153,128.122.0.11,TCP,66,1752  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
350,9:25:26,128.122.0.11,10.18.226.153,TCP,66,"53  >  1751 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
351,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1751  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
352,9:25:26,128.122.0.11,10.18.226.153,TCP,66,"53  >  1752 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
353,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1752  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
354,9:25:26,10.18.226.153,128.122.0.11,TCP,56,"1751  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
355,9:25:26,10.18.226.153,128.122.0.11,DNS,84,Standard query 0x1422 A remove.video
356,9:25:26,10.18.226.153,128.122.0.11,TCP,56,"1752  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
357,9:25:26,10.18.226.153,128.122.0.11,DNS,84,Standard query 0xb14a A www.bing.com
358,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1751 [ACK] Seq=1 Ack=3 Win=29440 Len=0
359,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1751 [ACK] Seq=1 Ack=33 Win=29440 Len=0
360,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1752 [ACK] Seq=1 Ack=3 Win=29440 Len=0
361,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1752 [ACK] Seq=1 Ack=33 Win=29440 Len=0
362,9:25:26,128.122.0.11,10.18.226.153,DNS,297,Standard query response 0xb14a A www.bing.com CNAME www-www.bing.com.trafficmanager.net CNAME www-bing-com.dual-a-0001.a-msedge.net CNAME dual-a-0001.a-msedge.net A 13.107.21.200 A 204.79.197.200 NS ns1.a-msedge.net NS ns2.a-msedge.net A 204.79.197.1 A 204.79.197.2
363,9:25:26,10.18.226.153,128.122.0.11,TCP,54,"1752  >  53 [FIN, ACK] Seq=33 Ack=244 Win=130816 Len=0"
364,9:25:26,128.122.0.11,10.18.226.153,TCP,54,"53  >  1752 [FIN, ACK] Seq=244 Ack=34 Win=29440 Len=0"
365,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1752  >  53 [ACK] Seq=34 Ack=245 Win=130816 Len=0
366,9:25:26,128.122.0.11,10.18.226.153,DNS,435,Standard query response 0x1422 A remove.video A 172.67.171.126 A 104.21.95.224 NS art.ns.cloudflare.com NS liv.ns.cloudflare.com A 173.245.59.102 A 108.162.193.102 A 172.64.33.102 A 108.162.192.188 A 172.64.32.188 A 173.245.58.188 AAAA 2a06:98c1:50::ac40:2166 AAAA 2606:4700:58::adf5:3b66 AAAA 2803:f800:50::6ca2:c166 AAAA 2803:f800:50::6ca2:c0bc AAAA 2a06:98c1:50::ac40:20bc AAAA 2606:4700:50::adf5:3abc
367,9:25:26,10.18.226.153,128.122.0.11,TCP,54,"1751  >  53 [FIN, ACK] Seq=33 Ack=382 Win=130816 Len=0"
368,9:25:26,128.122.0.11,10.18.226.153,TCP,54,"53  >  1751 [FIN, ACK] Seq=382 Ack=34 Win=29440 Len=0"
369,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1751  >  53 [ACK] Seq=34 Ack=383 Win=130816 Len=0
370,9:25:26,10.18.226.153,128.122.0.11,TCP,66,1753  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
371,9:25:26,10.18.226.153,128.122.0.11,TCP,66,1754  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
372,9:25:26,128.122.0.11,10.18.226.153,TCP,66,"53  >  1753 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
373,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1753  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
374,9:25:26,10.18.226.153,128.122.0.11,TCP,56,"1753  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
375,9:25:26,10.18.226.153,128.122.0.11,DNS,84,Standard query 0x5160 A remove.video
376,9:25:26,128.122.0.11,10.18.226.153,TCP,66,"53  >  1754 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
377,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1754  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
378,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1753 [ACK] Seq=1 Ack=3 Win=29440 Len=0
379,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1753 [ACK] Seq=1 Ack=33 Win=29440 Len=0
380,9:25:26,128.122.0.11,10.18.226.153,DNS,435,Standard query response 0x5160 A remove.video A 104.21.95.224 A 172.67.171.126 NS art.ns.cloudflare.com NS liv.ns.cloudflare.com A 108.162.193.102 A 172.64.33.102 A 173.245.59.102 A 172.64.32.188 A 173.245.58.188 A 108.162.192.188 AAAA 2606:4700:58::adf5:3b66 AAAA 2803:f800:50::6ca2:c166 AAAA 2a06:98c1:50::ac40:2166 AAAA 2a06:98c1:50::ac40:20bc AAAA 2606:4700:50::adf5:3abc AAAA 2803:f800:50::6ca2:c0bc
381,9:25:26,10.18.226.153,128.122.0.11,TCP,56,"1754  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
382,9:25:26,10.18.226.153,128.122.0.11,DNS,84,Standard query 0xad4f A remove.video
383,9:25:26,10.18.226.153,128.122.0.11,TCP,54,"1753  >  53 [FIN, ACK] Seq=33 Ack=382 Win=130816 Len=0"
384,9:25:26,128.122.0.11,10.18.226.153,TCP,54,"53  >  1753 [FIN, ACK] Seq=382 Ack=34 Win=29440 Len=0"
385,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1753  >  53 [ACK] Seq=34 Ack=383 Win=130816 Len=0
386,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1754 [ACK] Seq=1 Ack=3 Win=29440 Len=0
387,9:25:26,128.122.0.11,10.18.226.153,TCP,54,53  >  1754 [ACK] Seq=1 Ack=33 Win=29440 Len=0
388,9:25:26,128.122.0.11,10.18.226.153,DNS,435,Standard query response 0xad4f A remove.video A 172.67.171.126 A 104.21.95.224 NS liv.ns.cloudflare.com NS art.ns.cloudflare.com A 172.64.33.102 A 173.245.59.102 A 108.162.193.102 A 173.245.58.188 A 108.162.192.188 A 172.64.32.188 AAAA 2803:f800:50::6ca2:c166 AAAA 2a06:98c1:50::ac40:2166 AAAA 2606:4700:58::adf5:3b66 AAAA 2606:4700:50::adf5:3abc AAAA 2803:f800:50::6ca2:c0bc AAAA 2a06:98c1:50::ac40:20bc
389,9:25:26,10.18.226.153,128.122.0.11,TCP,54,"1754  >  53 [FIN, ACK] Seq=33 Ack=382 Win=130816 Len=0"
390,9:25:26,128.122.0.11,10.18.226.153,TCP,54,"53  >  1754 [FIN, ACK] Seq=382 Ack=34 Win=29440 Len=0"
391,9:25:26,10.18.226.153,128.122.0.11,TCP,54,1754  >  53 [ACK] Seq=34 Ack=383 Win=130816 Len=0
